Date,Channel,Campaign,Spend,Impressions,Clicks,Leads,MQLs,SQLs,Customers,Revenue
2025-01-13,Meta Ads,Retargeting - Cart Abandoners,14516.0,48603,1051,58,26,11,2,9521.0
2025-01-13,Meta Ads,Video Views - Brand Awareness,12221.0,60651,1177,73,36,17,3,12362.0
2025-01-13,YouTube,Bumper Ads - Retargeting,7500.0,70271,1043,28,10,4,0,0.0
2025-01-13,YouTube,Discovery Ads - Product Demo,11599.0,114767,1663,56,24,9,1,5021.0
2025-01-13,YouTube,In-Stream - Brand Awareness,12096.0,77602,1185,30,12,5,0,0.0
2025-01-20,Affiliate,Cashback Partners,6994.0,38661,882,65,32,14,2,9305.0
2025-01-20,Affiliate,Content & Review Partners,9550.0,73217,2279,163,86,38,8,38748.0
2025-01-20,Affiliate,Coupon & Deals Partners,12934.0,45350,1469,91,50,21,4,17694.0
2025-01-20,Email,Abandoned Cart Series,2980.0,23200,1006,232,170,106,28,115685.0
2025-01-20,Email,Post-Purchase Upsell,1997.0,11318,376,72,48,29,9,27188.0
2025-01-20,Email,Weekly Newsletter,3192.0,29926,1035,188,127,81,27,117446.0
2025-01-20,Email,Win-Back Campaign,1979.0,17064,560,112,73,48,15,56449.0
2025-01-20,Google Ads,Performance Max - New Customers,24680.0,35947,1306,116,64,33,8,48109.0
2025-01-20,Google Ads,Search - Brand,19461.0,19674,826,91,62,33,7,40071.0
2025-01-20,Google Ads,Search - Non-Brand,29040.0,40019,1693,177,122,64,14,91236.0
2025-01-20,Google Ads,Shopping - Bestsellers,11086.0,12579,441,54,31,17,3,17434.0
2025-01-20,LinkedIn Ads,InMail - Account Based Marketing,12431.0,13149,116,7,5,2,1,24397.0
2025-01-20,LinkedIn Ads,Lead Gen Forms - Enterprise,15929.0,24389,170,8,6,4,1,17005.0
2025-01-20,LinkedIn Ads,Sponsored Content - Decision Makers,16714.0,10671,106,6,4,2,1,15731.0
2025-01-20,Meta Ads,Advantage+ Shopping,17582.0,92944,1851,157,92,44,8,39404.0
2025-01-20,Meta Ads,Prospecting - Lookalike 1%,17598.0,46060,1022,54,26,14,2,9854.0
2025-01-20,Meta Ads,Retargeting - Cart Abandoners,15943.0,56317,1205,70,38,19,2,9897.0
2025-01-20,Meta Ads,Video Views - Brand Awareness,12582.0,34495,715,57,31,16,2,9218.0
2025-01-20,YouTube,Bumper Ads - Retargeting,9640.0,66672,983,29,12,5,0,0.0
2025-01-20,YouTube,Discovery Ads - Product Demo,14026.0,131034,1641,47,21,8,1,4046.0
2025-01-20,YouTube,In-Stream - Brand Awareness,15944.0,161622,1688,61,23,10,1,3609.0
2025-01-27,Affiliate,Cashback Partners,8450.0,39151,1087,77,36,14,2,7494.0
2025-01-27,Affiliate,Content & Review Partners,9722.0,43495,1569,123,68,32,6,24968.0
2025-01-27,Affiliate,Coupon & Deals Partners,14928.0,61861,1721,112,51,24,5,19509.0
2025-01-27,Email,Abandoned Cart Series,3112.0,18284,821,173,117,71,20,81163.0
2025-01-27,Email,Post-Purchase Upsell,2340.0,11925,511,112,73,48,13,40134.0
2025-01-27,Email,Weekly Newsletter,3011.0,14577,548,85,58,35,12,49598.0
2025-01-27,Email,Win-Back Campaign,2266.0,12453,449,91,61,41,12,51335.0
2025-01-27,Google Ads,Performance Max - New Customers,26652.0,23887,862,91,62,31,6,39410.0
2025-01-27,Google Ads,Search - Brand,19111.0,19367,971,102,68,39,10,48927.0
2025-01-27,Google Ads,Search - Non-Brand,25605.0,34351,1280,139,97,58,13,75476.0
2025-01-27,Google Ads,Shopping - Bestsellers,13694.0,9361,449,43,26,14,3,16536.0
2025-01-27,LinkedIn Ads,InMail - Account Based Marketing,12547.0,14194,107,5,3,2,1,18494.0
2025-01-27,LinkedIn Ads,Lead Gen Forms - Enterprise,18114.0,24305,167,10,7,4,1,19725.0
2025-01-27,LinkedIn Ads,Sponsored Content - Decision Makers,21825.0,23515,140,9,6,4,1,24748.0
2025-01-27,Meta Ads,Advantage+ Shopping,19250.0,101058,1656,120,65,33,5,15135.0
2025-01-27,Meta Ads,Prospecting - Lookalike 1%,20948.0,53716,1111,64,30,16,2,7351.0
2025-01-27,Meta Ads,Retargeting - Cart Abandoners,18049.0,67429,1465,124,68,35,5,25905.0
2025-01-27,Meta Ads,Video Views - Brand Awareness,13612.0,36920,717,41,20,9,1,3763.0
2025-01-27,YouTube,Bumper Ads - Retargeting,9892.0,57411,954,36,14,5,1,4255.0
2025-01-27,YouTube,Discovery Ads - Product Demo,12026.0,73700,1005,25,11,4,0,0.0
2025-01-27,YouTube,In-Stream - Brand Awareness,13766.0,308923,2631,89,44,16,1,5136.0
2025-02-03,Affiliate,Cashback Partners,7732.0,49296,1748,146,71,39,8,38149.0
2025-02-03,Affiliate,Content & Review Partners,10307.0,87454,2285,186,101,49,10,43575.0
2025-02-03,Affiliate,Coupon & Deals Partners,12895.0,50820,1678,167,100,44,7,26110.0
2025-02-03,Email,Abandoned Cart Series,3110.0,23991,709,131,93,54,18,59543.0
2025-02-03,Email,Post-Purchase Upsell,2362.0,27379,698,132,82,55,15,66233.0
2025-02-03,Email,Weekly Newsletter,3213.0,28453,1251,238,175,117,39,165752.0
2025-02-03,Email,Win-Back Campaign,2174.0,13161,550,130,86,56,15,63018.0
2025-02-03,Google Ads,Performance Max - New Customers,20773.0,28205,1231,106,72,34,8,43027.0
2025-02-03,Google Ads,Search - Brand,16636.0,15371,594,58,33,16,4,21527.0
2025-02-03,Google Ads,Search - Non-Brand,23848.0,19666,847,73,43,21,5,25025.0
2025-02-03,Google Ads,Shopping - Bestsellers,11439.0,13880,667,81,44,21,5,28044.0
2025-02-03,LinkedIn Ads,InMail - Account Based Marketing,10941.0,11676,80,6,4,2,1,18083.0
2025-02-03,LinkedIn Ads,Lead Gen Forms - Enterprise,12894.0,13256,113,6,4,2,1,16194.0
2025-02-03,LinkedIn Ads,Sponsored Content - Decision Makers,17710.0,15517,113,5,4,2,1,17777.0
2025-02-03,Meta Ads,Advantage+ Shopping,18960.0,61721,1154,65,33,17,3,13395.0
2025-02-03,Meta Ads,Prospecting - Lookalike 1%,18385.0,90930,1419,123,63,28,4,17581.0
2025-02-03,Meta Ads,Retargeting - Cart Abandoners,16610.0,102735,1765,99,53,29,4,15025.0
2025-02-03,Meta Ads,Video Views - Brand Awareness,12363.0,52265,1050,54,32,15,2,6305.0
2025-02-03,YouTube,Bumper Ads - Retargeting,7990.0,96107,1547,60,27,11,1,4804.0
2025-02-03,YouTube,Discovery Ads - Product Demo,9500.0,172410,1658,44,18,7,1,3632.0
2025-02-03,YouTube,In-Stream - Brand Awareness,11649.0,104208,1740,51,23,10,1,5022.0
2025-02-10,Affiliate,Cashback Partners,8092.0,34857,1157,87,44,18,3,13924.0
2025-02-10,Affiliate,Content & Review Partners,8937.0,64940,1853,168,80,43,9,35716.0
2025-02-10,Affiliate,Coupon & Deals Partners,12091.0,101008,2353,223,128,70,15,66728.0
2025-02-10,Email,Abandoned Cart Series,3216.0,21788,641,138,83,52,15,53580.0
2025-02-10,Email,Post-Purchase Upsell,2117.0,19415,809,185,138,96,29,125901.0
2025-02-10,Email,Weekly Newsletter,3379.0,25900,786,175,123,86,24,74116.0
2025-02-10,Email,Win-Back Campaign,1926.0,16989,579,100,67,43,13,52204.0
2025-02-10,Google Ads,Performance Max - New Customers,22073.0,16106,776,88,50,26,6,29641.0
2025-02-10,Google Ads,Search - Brand,14644.0,11858,551,60,42,22,4,21800.0
2025-02-10,Google Ads,Search - Non-Brand,22856.0,35441,1167,116,76,34,7,40718.0
2025-02-10,Google Ads,Shopping - Bestsellers,9571.0,11896,489,50,29,16,4,19372.0
2025-02-10,LinkedIn Ads,InMail - Account Based Marketing,10756.0,14197,112,6,4,3,1,19003.0
2025-02-10,LinkedIn Ads,Lead Gen Forms - Enterprise,16103.0,17603,107,7,5,3,1,16918.0
2025-02-10,LinkedIn Ads,Sponsored Content - Decision Makers,16839.0,11669,109,6,4,2,1,15634.0
2025-02-10,Meta Ads,Advantage+ Shopping,19854.0,38002,1113,75,42,22,3,9959.0
2025-02-10,Meta Ads,Prospecting - Lookalike 1%,20567.0,72726,1313,114,64,32,5,24948.0
2025-02-10,Meta Ads,Retargeting - Cart Abandoners,17123.0,53875,1145,74,42,21,3,9938.0
2025-02-10,Meta Ads,Video Views - Brand Awareness,13034.0,58480,1401,107,59,26,4,13904.0
2025-02-10,YouTube,Bumper Ads - Retargeting,9447.0,71837,938,26,10,4,0,0.0
2025-02-10,YouTube,Discovery Ads - Product Demo,11980.0,172534,1695,53,26,11,1,4016.0
2025-02-10,YouTube,In-Stream - Brand Awareness,15711.0,138814,1967,71,25,9,1,4934.0
2025-02-17,Affiliate,Cashback Partners,7621.0,36452,1001,73,40,20,3,10589.0
2025-02-17,Affiliate,Content & Review Partners,10672.0,93270,2124,132,71,34,5,20986.0
2025-02-17,Affiliate,Coupon & Deals Partners,13786.0,82563,3108,205,94,48,10,49247.0
2025-02-17,Email,Abandoned Cart Series,2779.0,21799,855,157,108,65,19,77799.0
2025-02-17,Email,Post-Purchase Upsell,2289.0,15996,670,119,81,55,17,73003.0
2025-02-17,Email,Weekly Newsletter,3036.0,13825,566,106,70,41,12,50770.0
2025-02-17,Email,Win-Back Campaign,1998.0,12793,420,89,57,35,11,44327.0
2025-02-17,Google Ads,Performance Max - New Customers,25835.0,32235,1502,179,111,58,12,78394.0
2025-02-17,Google Ads,Search - Brand,15842.0,10078,514,44,29,17,4,26142.0
2025-02-17,Google Ads,Search - Non-Brand,27197.0,32178,1577,173,111,57,13,61592.0
2025-02-17,Google Ads,Shopping - Bestsellers,12898.0,16589,589,55,34,20,5,24368.0
2025-02-17,LinkedIn Ads,InMail - Account Based Marketing,11835.0,12731,121,6,4,2,1,18729.0
2025-02-17,LinkedIn Ads,Lead Gen Forms - Enterprise,14083.0,15813,151,11,8,4,1,22961.0
2025-02-17,LinkedIn Ads,Sponsored Content - Decision Makers,16708.0,15415,129,7,5,3,1,16409.0
2025-02-17,Meta Ads,Advantage+ Shopping,17633.0,56822,1439,74,41,18,3,9967.0
2025-02-17,Meta Ads,Prospecting - Lookalike 1%,18450.0,43196,1156,67,32,17,2,6839.0
2025-02-17,Meta Ads,Retargeting - Cart Abandoners,15658.0,36519,856,56,33,16,2,7811.0
2025-02-17,Meta Ads,Video Views - Brand Awareness,12021.0,36308,738,42,20,11,1,4704.0
2025-02-17,YouTube,Bumper Ads - Retargeting,9790.0,85285,1102,44,17,6,1,4878.0
2025-02-17,YouTube,Discovery Ads - Product Demo,12264.0,160122,1895,73,30,12,2,10882.0
2025-02-17,YouTube,In-Stream - Brand Awareness,14686.0,100166,1277,37,18,8,1,5138.0
2025-02-24,Affiliate,Cashback Partners,7726.0,46470,947,86,45,22,4,17725.0
2025-02-24,Affiliate,Content & Review Partners,9172.0,40330,1148,98,49,20,3,14879.0
2025-02-24,Affiliate,Coupon & Deals Partners,13379.0,88557,2673,224,105,45,10,42620.0
2025-02-24,Email,Abandoned Cart Series,3034.0,31467,822,162,106,60,16,51673.0
2025-02-24,Email,Post-Purchase Upsell,2338.0,12932,502,98,67,41,12,40874.0
2025-02-24,Email,Weekly Newsletter,2850.0,11891,520,98,60,35,12,53116.0
2025-02-24,Email,Win-Back Campaign,1866.0,12008,392,74,51,36,11,43654.0
2025-02-24,Google Ads,Performance Max - New Customers,23297.0,18606,789,94,58,34,8,37240.0
2025-02-24,Google Ads,Search - Brand,17269.0,15824,583,64,44,22,5,32860.0
2025-02-24,Google Ads,Search - Non-Brand,24446.0,30863,1404,138,78,40,9,45245.0
2025-02-24,Google Ads,Shopping - Bestsellers,13250.0,15964,556,51,33,15,3,14123.0
2025-02-24,LinkedIn Ads,InMail - Account Based Marketing,11248.0,17562,115,6,4,2,1,19294.0
2025-02-24,LinkedIn Ads,Lead Gen Forms - Enterprise,15148.0,14288,113,8,5,3,1,19967.0
2025-02-24,LinkedIn Ads,Sponsored Content - Decision Makers,19761.0,22867,201,11,7,4,1,17060.0
2025-02-24,Meta Ads,Advantage+ Shopping,17534.0,64433,1395,106,55,28,4,19304.0
2025-02-24,Meta Ads,Prospecting - Lookalike 1%,16972.0,47345,1043,53,32,13,2,7693.0
2025-02-24,Meta Ads,Retargeting - Cart Abandoners,14636.0,57543,868,76,41,22,4,20165.0
2025-02-24,Meta Ads,Video Views - Brand Awareness,10224.0,31988,554,31,17,9,2,10226.0
2025-02-24,YouTube,Bumper Ads - Retargeting,7897.0,138762,1304,45,17,5,1,4020.0
2025-02-24,YouTube,Discovery Ads - Product Demo,11415.0,114268,1233,36,14,5,1,4176.0
2025-02-24,YouTube,In-Stream - Brand Awareness,12186.0,81306,1418,45,19,7,1,5326.0
2025-03-03,Affiliate,Cashback Partners,5956.0,27542,776,71,34,14,3,14976.0
2025-03-03,Affiliate,Content & Review Partners,9100.0,71427,2150,176,88,45,10,37208.0
2025-03-03,Affiliate,Coupon & Deals Partners,9744.0,54805,1219,74,43,19,4,19034.0
2025-03-03,Email,Abandoned Cart Series,2307.0,23988,838,140,94,60,20,79667.0
2025-03-03,Email,Post-Purchase Upsell,2256.0,9752,412,74,53,31,9,36412.0
2025-03-03,Email,Weekly Newsletter,2755.0,18575,650,104,68,41,13,45491.0
2025-03-03,Email,Win-Back Campaign,1659.0,11142,455,79,58,37,9,30263.0
2025-03-03,Google Ads,Performance Max - New Customers,20185.0,21406,833,85,48,27,7,31143.0
2025-03-03,Google Ads,Search - Brand,16377.0,17891,673,58,37,19,4,18556.0
2025-03-03,Google Ads,Search - Non-Brand,22155.0,26969,1109,112,75,38,8,45646.0
2025-03-03,Google Ads,Shopping - Bestsellers,11678.0,10977,414,48,31,18,5,22466.0
2025-03-03,LinkedIn Ads,InMail - Account Based Marketing,10291.0,7826,74,5,3,2,1,17944.0
2025-03-03,LinkedIn Ads,Lead Gen Forms - Enterprise,17373.0,15858,119,6,4,3,1,23253.0
2025-03-03,LinkedIn Ads,Sponsored Content - Decision Makers,18515.0,21237,154,10,6,4,1,22568.0
2025-03-03,Meta Ads,Advantage+ Shopping,15393.0,59301,939,77,44,19,3,9638.0
2025-03-03,Meta Ads,Prospecting - Lookalike 1%,19641.0,68026,1569,106,48,23,4,13536.0
2025-03-03,Meta Ads,Retargeting - Cart Abandoners,16080.0,63608,1124,85,41,17,3,9731.0
2025-03-03,Meta Ads,Video Views - Brand Awareness,11276.0,40147,1171,68,38,16,2,7984.0
2025-03-03,YouTube,Bumper Ads - Retargeting,9507.0,87576,997,38,16,7,1,4077.0
2025-03-03,YouTube,Discovery Ads - Product Demo,12524.0,68760,1102,23,11,5,1,3740.0
2025-03-03,YouTube,In-Stream - Brand Awareness,14538.0,106763,1453,34,16,7,1,5028.0
2025-03-10,Affiliate,Cashback Partners,6709.0,31602,798,57,29,12,2,9984.0
2025-03-10,Affiliate,Content & Review Partners,8089.0,27108,994,76,39,21,3,14139.0
2025-03-10,Affiliate,Coupon & Deals Partners,12063.0,100255,2035,164,80,41,7,29558.0
2025-03-10,Email,Abandoned Cart Series,2725.0,22649,694,129,88,57,19,66468.0
2025-03-10,Email,Post-Purchase Upsell,2254.0,11807,525,91,65,41,11,43618.0
2025-03-10,Email,Weekly Newsletter,3043.0,25954,763,142,87,59,15,60379.0
2025-03-10,Email,Win-Back Campaign,2101.0,13101,404,92,68,46,14,57164.0
2025-03-10,Google Ads,Performance Max - New Customers,20646.0,17912,906,95,66,32,7,44037.0
2025-03-10,Google Ads,Search - Brand,16979.0,23896,925,115,64,33,8,40901.0
2025-03-10,Google Ads,Search - Non-Brand,25063.0,19083,792,71,40,24,5,27545.0
2025-03-10,Google Ads,Shopping - Bestsellers,11306.0,11245,552,56,35,21,4,20252.0
2025-03-10,LinkedIn Ads,InMail - Account Based Marketing,9132.0,7315,60,4,3,2,0,0.0
2025-03-10,LinkedIn Ads,Lead Gen Forms - Enterprise,16045.0,18146,141,10,6,4,1,15079.0
2025-03-10,LinkedIn Ads,Sponsored Content - Decision Makers,17787.0,12280,114,6,4,2,1,21558.0
2025-03-10,Meta Ads,Advantage+ Shopping,16835.0,46086,903,46,22,10,1,3248.0
2025-03-10,Meta Ads,Prospecting - Lookalike 1%,21483.0,154631,2320,149,75,40,7,34560.0
2025-03-10,Meta Ads,Retargeting - Cart Abandoners,14034.0,40843,1070,67,37,16,2,9786.0
2025-03-10,Meta Ads,Video Views - Brand Awareness,11860.0,32695,668,38,19,10,2,6445.0
2025-03-10,YouTube,Bumper Ads - Retargeting,8471.0,53203,708,26,13,5,1,4606.0
2025-03-10,YouTube,Discovery Ads - Product Demo,13382.0,131799,1998,41,19,7,1,4256.0
2025-03-10,YouTube,In-Stream - Brand Awareness,14615.0,140926,1696,39,17,6,1,5430.0
2025-03-17,Affiliate,Cashback Partners,6829.0,42537,922,89,50,21,4,18462.0
2025-03-17,Affiliate,Content & Review Partners,9625.0,60015,1657,162,94,43,8,31438.0
2025-03-17,Affiliate,Coupon & Deals Partners,10114.0,68570,1875,154,71,37,8,30558.0
2025-03-17,Email,Abandoned Cart Series,3086.0,35163,1163,256,182,124,39,172405.0
2025-03-17,Email,Post-Purchase Upsell,2230.0,11054,462,80,56,35,10,37348.0
2025-03-17,Email,Weekly Newsletter,3060.0,18889,610,142,99,66,18,66045.0
2025-03-17,Email,Win-Back Campaign,2006.0,10933,459,98,60,36,11,45453.0
2025-03-17,Google Ads,Performance Max - New Customers,19068.0,23127,797,75,50,23,6,38767.0
2025-03-17,Google Ads,Search - Brand,15315.0,17489,798,74,48,23,5,25837.0
2025-03-17,Google Ads,Search - Non-Brand,24811.0,26957,1057,126,80,39,9,46384.0
2025-03-17,Google Ads,Shopping - Bestsellers,10994.0,8683,402,50,30,14,3,16719.0
2025-03-17,LinkedIn Ads,InMail - Account Based Marketing,11617.0,9203,76,5,3,2,1,23437.0
2025-03-17,LinkedIn Ads,Lead Gen Forms - Enterprise,13300.0,9417,91,4,3,2,0,0.0
2025-03-17,LinkedIn Ads,Sponsored Content - Decision Makers,17830.0,24192,160,9,7,3,1,21800.0
2025-03-17,Meta Ads,Advantage+ Shopping,19807.0,57474,1158,97,51,23,4,18619.0
2025-03-17,Meta Ads,Prospecting - Lookalike 1%,18988.0,92921,1547,138,66,28,4,17018.0
2025-03-17,Meta Ads,Retargeting - Cart Abandoners,15101.0,61265,1314,101,50,27,4,13744.0
2025-03-17,Meta Ads,Video Views - Brand Awareness,10924.0,35297,725,36,22,10,2,8640.0
2025-03-17,YouTube,Bumper Ads - Retargeting,8231.0,69788,1211,26,11,4,0,0.0
2025-03-17,YouTube,Discovery Ads - Product Demo,11980.0,189471,1769,48,23,8,1,4978.0
2025-03-17,YouTube,In-Stream - Brand Awareness,15710.0,139901,2153,55,24,10,1,4397.0
2025-03-24,Affiliate,Cashback Partners,7377.0,39102,1362,105,48,26,5,20109.0
2025-03-24,Affiliate,Content & Review Partners,9122.0,54347,1090,84,45,22,4,14393.0
2025-03-24,Affiliate,Coupon & Deals Partners,11659.0,37529,1405,100,55,29,6,21636.0
2025-03-24,Email,Abandoned Cart Series,2484.0,21147,714,154,112,63,20,81616.0
2025-03-24,Email,Post-Purchase Upsell,2339.0,11547,457,105,65,43,14,43029.0
2025-03-24,Email,Weekly Newsletter,3122.0,30202,804,156,113,72,20,87629.0
2025-03-24,Email,Win-Back Campaign,2117.0,10037,407,68,44,30,9,34273.0
2025-03-24,Google Ads,Performance Max - New Customers,19548.0,21563,1016,127,87,46,10,50921.0
2025-03-24,Google Ads,Search - Brand,16618.0,20259,1024,98,54,25,5,25013.0
2025-03-24,Google Ads,Search - Non-Brand,21547.0,29355,1053,105,64,32,7,32182.0
2025-03-24,Google Ads,Shopping - Bestsellers,11756.0,8517,416,50,31,17,4,20314.0
2025-03-24,LinkedIn Ads,InMail - Account Based Marketing,10471.0,9132,71,5,4,2,1,22992.0
2025-03-24,LinkedIn Ads,Lead Gen Forms - Enterprise,14092.0,20837,128,9,6,3,1,15192.0
2025-03-24,LinkedIn Ads,Sponsored Content - Decision Makers,18191.0,20638,155,9,6,3,1,19165.0
2025-03-24,Meta Ads,Advantage+ Shopping,17364.0,98428,1734,151,74,37,5,17135.0
2025-03-24,Meta Ads,Prospecting - Lookalike 1%,18264.0,40117,976,75,39,17,2,7541.0
2025-03-24,Meta Ads,Retargeting - Cart Abandoners,14190.0,32230,908,56,28,14,2,10090.0
2025-03-24,Meta Ads,Video Views - Brand Awareness,12590.0,78613,1201,84,49,22,3,15483.0
2025-03-24,YouTube,Bumper Ads - Retargeting,8374.0,87355,1318,35,17,7,1,5234.0
2025-03-24,YouTube,Discovery Ads - Product Demo,10756.0,82467,920,20,9,3,0,0.0
2025-03-24,YouTube,In-Stream - Brand Awareness,12348.0,88812,1094,31,13,6,0,0.0
2025-03-31,Affiliate,Cashback Partners,7035.0,40154,1435,89,47,19,4,19615.0
2025-03-31,Affiliate,Content & Review Partners,10036.0,56273,2082,134,65,35,7,26490.0
2025-03-31,Affiliate,Coupon & Deals Partners,11810.0,52394,1322,129,65,33,6,21765.0
2025-03-31,Email,Abandoned Cart Series,2715.0,31849,1069,191,139,96,28,124869.0
2025-03-31,Email,Post-Purchase Upsell,1872.0,11116,488,99,69,38,10,31004.0
2025-03-31,Email,Weekly Newsletter,2948.0,27160,726,126,82,49,16,63889.0
2025-03-31,Email,Win-Back Campaign,1622.0,11516,466,85,63,37,12,39631.0
2025-03-31,Google Ads,Performance Max - New Customers,24303.0,21494,1066,102,70,36,7,38539.0
2025-03-31,Google Ads,Search - Brand,16512.0,10917,517,46,30,14,3,18475.0
2025-03-31,Google Ads,Search - Non-Brand,28114.0,27867,946,91,56,25,5,24917.0
2025-03-31,Google Ads,Shopping - Bestsellers,12226.0,14452,608,55,33,18,4,24850.0
2025-03-31,LinkedIn Ads,InMail - Account Based Marketing,11678.0,11234,109,8,5,3,1,24600.0
2025-03-31,LinkedIn Ads,Lead Gen Forms - Enterprise,16300.0,35403,180,12,8,5,1,17794.0
2025-03-31,LinkedIn Ads,Sponsored Content - Decision Makers,17086.0,15678,110,8,5,3,1,24143.0
2025-03-31,Meta Ads,Advantage+ Shopping,18673.0,42381,1218,81,43,20,3,9444.0
2025-03-31,Meta Ads,Prospecting - Lookalike 1%,21333.0,50689,1291,84,42,21,3,15274.0
2025-03-31,Meta Ads,Retargeting - Cart Abandoners,16001.0,59947,1339,100,51,27,4,12083.0
2025-03-31,Meta Ads,Video Views - Brand Awareness,12932.0,30761,714,52,24,12,2,9120.0
2025-03-31,YouTube,Bumper Ads - Retargeting,9144.0,91306,1122,31,12,5,0,0.0
2025-03-31,YouTube,Discovery Ads - Product Demo,10958.0,82274,1365,30,13,5,1,3845.0
2025-03-31,YouTube,In-Stream - Brand Awareness,13821.0,140371,2075,57,20,9,1,4845.0
2025-04-07,Affiliate,Cashback Partners,6752.0,27287,890,58,28,14,2,9073.0
2025-04-07,Affiliate,Content & Review Partners,9993.0,40571,1482,146,79,41,8,33129.0
2025-04-07,Affiliate,Coupon & Deals Partners,12300.0,106974,2373,225,104,51,9,44943.0
2025-04-07,Email,Abandoned Cart Series,2650.0,22642,573,133,99,54,16,57932.0
2025-04-07,Email,Post-Purchase Upsell,2407.0,15319,548,127,92,63,21,75710.0
2025-04-07,Email,Weekly Newsletter,2840.0,21899,815,165,109,60,17,69842.0
2025-04-07,Email,Win-Back Campaign,2187.0,14251,531,89,55,36,11,46733.0
2025-04-07,Google Ads,Performance Max - New Customers,24219.0,33565,1418,135,88,41,10,63684.0
2025-04-07,Google Ads,Search - Brand,18370.0,12528,643,76,44,23,4,24800.0
2025-04-07,Google Ads,Search - Non-Brand,25264.0,24702,1250,112,71,40,7,40007.0
2025-04-07,Google Ads,Shopping - Bestsellers,10408.0,11235,492,56,34,16,3,19798.0
2025-04-07,LinkedIn Ads,InMail - Account Based Marketing,9740.0,9713,94,6,4,2,1,16122.0
2025-04-07,LinkedIn Ads,Lead Gen Forms - Enterprise,15024.0,16461,151,11,7,5,1,21421.0
2025-04-07,LinkedIn Ads,Sponsored Content - Decision Makers,17788.0,19738,115,7,4,3,1,24676.0
2025-04-07,Meta Ads,Advantage+ Shopping,17687.0,94318,1844,123,59,27,3,9747.0
2025-04-07,Meta Ads,Prospecting - Lookalike 1%,18703.0,63604,1576,118,57,27,5,21662.0
2025-04-07,Meta Ads,Retargeting - Cart Abandoners,12768.0,48319,951,72,39,16,2,9233.0
2025-04-07,Meta Ads,Video Views - Brand Awareness,11114.0,37239,956,50,27,12,2,9449.0
2025-04-07,YouTube,Bumper Ads - Retargeting,8186.0,73524,1305,46,23,10,1,4458.0
2025-04-07,YouTube,Discovery Ads - Product Demo,10863.0,83392,930,25,10,3,0,0.0
2025-04-07,YouTube,In-Stream - Brand Awareness,13812.0,192755,2242,65,29,13,1,4853.0
2025-04-14,Affiliate,Cashback Partners,6751.0,45634,1442,116,57,25,4,19207.0
2025-04-14,Affiliate,Content & Review Partners,10374.0,53062,1862,117,63,30,5,24777.0
2025-04-14,Affiliate,Coupon & Deals Partners,12082.0,85480,2284,170,92,47,10,35450.0
2025-04-14,Email,Abandoned Cart Series,2810.0,26177,946,150,98,59,20,72467.0
2025-04-14,Email,Post-Purchase Upsell,2431.0,14492,544,95,70,44,12,53779.0
2025-04-14,Email,Weekly Newsletter,3122.0,27377,1033,195,130,75,24,97126.0
2025-04-14,Email,Win-Back Campaign,2039.0,11870,398,91,57,34,9,34573.0
2025-04-14,Google Ads,Performance Max - New Customers,20754.0,20226,784,87,49,29,7,44295.0
2025-04-14,Google Ads,Search - Brand,18645.0,15583,786,70,39,23,6,30554.0
2025-04-14,Google Ads,Search - Non-Brand,24779.0,26443,1066,99,68,33,8,36382.0
2025-04-14,Google Ads,Shopping - Bestsellers,10651.0,12809,504,54,32,15,3,14880.0
2025-04-14,LinkedIn Ads,InMail - Account Based Marketing,11194.0,12164,79,6,4,2,1,17470.0
2025-04-14,LinkedIn Ads,Lead Gen Forms - Enterprise,15910.0,14512,117,8,5,3,1,16456.0
2025-04-14,LinkedIn Ads,Sponsored Content - Decision Makers,15870.0,26682,175,13,8,5,1,20511.0
2025-04-14,Meta Ads,Advantage+ Shopping,17265.0,82270,1886,104,50,25,3,14886.0
2025-04-14,Meta Ads,Prospecting - Lookalike 1%,19423.0,72664,1723,92,47,20,3,11936.0
2025-04-14,Meta Ads,Retargeting - Cart Abandoners,15423.0,63299,1224,71,42,22,3,13928.0
2025-04-14,Meta Ads,Video Views - Brand Awareness,11747.0,27990,678,57,29,14,2,9977.0
2025-04-14,YouTube,Bumper Ads - Retargeting,8786.0,80129,789,20,8,3,0,0.0
2025-04-14,YouTube,Discovery Ads - Product Demo,10158.0,109956,1033,24,9,4,0,0.0
2025-04-14,YouTube,In-Stream - Brand Awareness,12278.0,114840,1742,36,13,5,0,0.0
2025-04-21,Affiliate,Cashback Partners,8096.0,55646,1619,118,68,28,5,23301.0
2025-04-21,Affiliate,Content & Review Partners,10496.0,57626,1238,118,66,34,7,29826.0
2025-04-21,Affiliate,Coupon & Deals Partners,11532.0,53210,1933,185,85,42,7,26714.0
2025-04-21,Email,Abandoned Cart Series,2805.0,18056,643,130,91,62,17,62721.0
2025-04-21,Email,Post-Purchase Upsell,1859.0,25144,691,130,94,57,16,62406.0
2025-04-21,Email,Weekly Newsletter,2766.0,37176,1062,237,159,110,28,109870.0
2025-04-21,Email,Win-Back Campaign,1965.0,19974,571,135,85,50,15,46741.0
2025-04-21,Google Ads,Performance Max - New Customers,25863.0,32738,1108,119,68,38,8,47932.0
2025-04-21,Google Ads,Search - Brand,15747.0,17511,780,78,47,25,6,31401.0
2025-04-21,Google Ads,Search - Non-Brand,26008.0,19480,827,100,67,31,6,35618.0
